Date,NASDAQ,Dow_Jones,S&P_500
2009-07-14,1799.73,8359.49,905.8
2009-07-13,1793.21,8331.68,901.0
2009-07-10,1756.03,8146.52,879.1
2009-07-09,1752.55,8183.17,882.7
2009-07-08,1747.17,8178.41,879.6
2009-07-07,1746.17,8163.6,881.0
2009-07-06,1787.4,8324.87,898.7
2009-07-02,1796.52,8280.74,896.4
2009-07-01,1845.72,8504.06,923.3
2009-06-30,1835.04,8447.0,919.3
2009-06-29,1844.06,8529.38,927.2
2009-06-26,1838.22,8438.39,918.9
2009-06-25,1829.54,8472.4,920.3
2009-06-24,1792.34,8299.86,900.9
2009-06-23,1764.92,8322.91,895.1
2009-06-22,1766.19,8339.01,893.0
2009-06-19,1827.47,8539.73,921.2
2009-06-18,1807.72,8555.6,918.4
2009-06-17,1808.06,8497.18,910.7
2009-06-16,1796.18,8504.67,912.0
2009-06-15,1816.38,8612.13,923.7
2009-06-12,1858.8,8799.26,946.2
2009-06-11,1862.37,8770.92,944.9
2009-06-10,1853.08,8739.02,939.1
2009-06-09,1860.13,8763.06,942.4
2009-06-08,1842.4,8764.49,939.1
2009-06-05,1849.42,8763.13,940.1
2009-06-04,1850.02,8750.24,942.5
2009-06-03,1825.92,8675.28,931.8
2009-06-02,1836.8,8740.87,944.7
2009-06-01,1828.68,8721.44,942.9
2009-05-29,1774.33,8500.33,919.1
2009-05-28,1751.79,8403.8,906.8
2009-05-27,1731.08,8300.02,893.1
2009-05-26,1750.43,8473.49,910.3
2009-05-22,1692.01,8277.32,887.0
2009-05-21,1695.25,8292.13,888.3
2009-05-20,1727.84,8422.04,903.5
2009-05-19,1734.54,8474.85,908.1
2009-05-18,1732.36,8504.08,909.7
2009-05-15,1680.14,8268.64,882.9
2009-05-14,1689.21,8331.32,893.1
2009-05-13,1664.19,8284.89,883.9
2009-05-12,1715.92,8469.11,908.4
2009-05-11,1731.24,8418.77,909.2
2009-05-08,1739.0,8574.65,929.2
2009-05-07,1716.24,8409.85,907.4
2009-05-06,1759.1,8512.28,919.5
2009-05-05,1754.12,8410.65,903.8
2009-05-04,1763.56,8426.74,907.2
2009-05-01,1719.2,8212.41,877.5
2009-04-30,1717.3,8168.12,872.8
2009-04-29,1711.94,8185.73,873.6
2009-04-28,1673.81,8016.95,855.2
2009-04-27,1679.41,8025.0,857.5
2009-04-24,1694.29,8076.29,866.2
2009-04-23,1652.21,7957.06,851.9
2009-04-22,1646.12,7886.57,843.5
2009-04-21,1643.85,7969.56,850.1
2009-04-20,1608.21,7841.73,832.4
2009-04-17,1673.07,8131.33,869.6
2009-04-16,1670.44,8125.43,865.3
2009-04-15,1626.8,8029.62,852.1
2009-04-14,1625.72,7920.18,841.5
2009-04-13,1653.31,8057.81,858.7
2009-04-09,1652.54,8083.38,856.6
2009-04-08,1590.66,7837.11,825.2
2009-04-07,1561.61,7789.56,815.5
2009-04-06,1606.71,7975.85,835.5
2009-04-03,1621.87,8017.59,842.5
2009-04-02,1602.63,7978.08,834.4
2009-04-01,1551.6,7761.6,811.1
2009-03-31,1528.59,7608.92,797.9
2009-03-30,1501.8,7522.02,787.5
2009-03-27,1545.2,7776.18,815.9
2009-03-26,1587.0,7924.56,832.9
2009-03-25,1528.95,7749.81,813.9
2009-03-24,1516.52,7659.97,806.1
2009-03-23,1555.77,7775.86,822.9
2009-03-20,1457.27,7278.38,768.5
2009-03-19,1483.48,7400.8,784.0
2009-03-18,1491.22,7486.58,794.4
2009-03-17,1462.11,7395.7,778.1
2009-03-16,1404.02,7216.97,753.9
2009-03-13,1431.5,7223.98,756.5
2009-03-12,1426.1,7170.06,750.7
2009-03-11,1371.64,6930.4,721.4
2009-03-10,1358.28,6926.49,719.6
2009-03-09,1268.64,6547.05,676.5
2009-03-06,1293.85,6626.94,683.4
2009-03-05,1299.59,6594.44,682.5
2009-03-04,1353.74,6875.84,712.9
2009-03-03,1321.01,6726.02,696.3
2009-03-02,1322.85,6763.29,700.8
2009-02-27,1377.84,7062.93,735.1
2009-02-26,1391.47,7182.08,752.8
2009-02-25,1425.43,7270.89,764.9
2009-02-24,1441.83,7350.94,773.1
2009-02-23,1387.72,7114.78,743.3
2009-02-20,1441.23,7365.67,770.0
2009-02-19,1442.82,7465.95,778.9
2009-02-18,1467.97,7555.63,788.4
2009-02-17,1470.66,7552.6,789.2
2009-02-13,1534.36,7850.41,826.8
2009-02-12,1541.71,7932.76,835.2
2009-02-11,1530.5,7939.53,833.7
2009-02-10,1524.73,7888.88,827.2
2009-02-09,1591.56,8270.87,869.9
2009-02-06,1591.71,8280.59,868.6
2009-02-05,1546.24,8063.07,845.9
2009-02-04,1515.05,7956.66,832.2
2009-02-03,1516.3,8078.36,838.5
2009-02-02,1494.43,7936.83,825.4
2009-01-30,1476.42,8000.86,825.9
2009-01-29,1507.84,8149.01,845.1
2009-01-28,1558.34,8375.45,874.1
2009-01-27,1504.9,8174.73,845.7
2009-01-26,1489.46,8116.03,836.6
2009-01-23,1477.29,8077.56,832.0
2009-01-22,1465.49,8122.8,827.5
2009-01-21,1507.07,8228.1,840.2
2009-01-20,1440.86,7949.09,805.2
2009-01-16,1529.33,8281.22,850.1
2009-01-15,1511.84,8212.49,843.7
2009-01-14,1489.64,8200.14,842.6
2009-01-13,1546.46,8448.56,871.8
2009-01-12,1538.79,8473.97,870.3
2009-01-09,1571.59,8599.18,890.4
2009-01-08,1617.01,8742.46,909.7
2009-01-07,1599.06,8769.7,906.6
2009-01-06,1652.38,9015.1,934.7
2009-01-05,1628.03,8952.89,927.5
2009-01-02,1632.21,9034.69,931.8
2008-12-31,1577.03,8776.39,903.2
2008-12-30,1550.7,8668.39,890.6
2008-12-29,1510.32,8483.93,869.4
2008-12-26,1530.24,8515.55,872.8
2008-12-24,1524.9,8468.48,868.1
2008-12-23,1521.54,8419.49,863.2
2008-12-22,1532.35,8519.77,871.6
2008-12-19,1564.32,8579.11,887.9
2008-12-18,1552.37,8604.99,885.3
2008-12-17,1579.31,8824.34,904.4
2008-12-16,1589.89,8924.14,913.2
2008-12-15,1508.34,8564.53,868.6
2008-12-12,1540.72,8629.68,879.7
2008-12-11,1507.88,8565.09,873.6
2008-12-10,1565.48,8761.42,899.2
2008-12-09,1547.34,8691.33,888.7
2008-12-08,1571.74,8934.18,909.7
2008-12-05,1509.31,8635.42,876.1
2008-12-04,1445.56,8376.24,845.2
2008-12-03,1492.38,8591.69,870.7
2008-12-02,1449.8,8419.09,848.8
2008-12-01,1398.07,8149.09,816.2
2008-11-28,1535.57,8829.04,896.2
2008-11-26,1532.1,8726.61,887.7
2008-11-25,1464.73,8479.47,857.4
2008-11-24,1472.02,8443.39,851.8
2008-11-21,1384.35,8046.42,800.0
2008-11-20,1316.12,7552.29,752.4
2008-11-19,1386.42,7997.28,806.6
2008-11-18,1483.27,8424.75,859.1
2008-11-17,1482.05,8273.58,850.8
2008-11-14,1516.85,8497.31,873.3
2008-11-13,1596.7,8835.25,911.3
2008-11-12,1499.21,8282.66,852.3
2008-11-11,1580.9,8693.96,899.0
2008-11-10,1616.74,8870.54,919.2
2008-11-07,1647.4,8943.81,931.0
2008-11-06,1608.7,8695.79,904.9
2008-11-05,1681.64,9139.27,952.8
2008-11-04,1780.12,9625.28,1005.8
2008-11-03,1726.33,9319.83,966.3
2008-10-31,1720.95,9325.01,968.8
2008-10-30,1698.52,9180.69,954.1
2008-10-29,1657.21,8990.96,930.1
2008-10-28,1649.47,9065.12,940.5
2008-10-27,1505.9,8175.77,848.9
2008-10-24,1552.03,8378.95,876.8
2008-10-23,1603.91,8691.25,908.1
2008-10-22,1615.75,8519.21,896.8
2008-10-21,1696.68,9033.66,955.0
2008-10-20,1770.03,9265.43,985.4
2008-10-17,1711.29,8852.22,940.5
2008-10-16,1717.71,8979.26,946.4
2008-10-15,1628.33,8577.91,907.8
2008-10-14,1779.01,9310.99,998.0
2008-10-13,1844.25,9387.61,1003.4
2008-10-10,1649.51,8451.19,899.2
2008-10-09,1645.12,8579.19,909.9
2008-10-08,1740.33,9258.1,984.9
2008-10-07,1754.88,9447.11,996.2
2008-10-06,1862.96,9955.5,1056.9
2008-10-03,1947.39,10325.38,1099.2
2008-10-02,1976.72,10482.85,1114.3
2008-10-01,2069.4,10831.07,1161.1
2008-09-30,2091.88,10850.66,1166.4
2008-09-29,1983.73,10365.45,1106.4
2008-09-26,2183.34,11143.13,1213.0
2008-09-25,2186.57,11022.06,1209.2
2008-09-24,2155.68,10825.17,1185.9
2008-09-23,2153.33,10854.17,1188.2
2008-09-22,2178.98,11015.69,1207.1
2008-09-19,2273.9,11388.44,1255.1
2008-09-18,2199.1,11019.69,1206.5
2008-09-17,2098.85,10609.66,1156.4
2008-09-16,2207.9,11059.02,1213.6
2008-09-15,2179.91,10917.51,1192.7
2008-09-12,2261.27,11421.99,1251.7
2008-09-11,2258.22,11433.71,1249.0
2008-09-10,2228.7,11268.92,1232.0
2008-09-09,2209.81,11230.73,1224.5
2008-09-08,2269.76,11510.74,1267.8
2008-09-05,2255.88,11220.96,1242.3
2008-09-04,2259.04,11188.23,1236.8
2008-09-03,2333.73,11532.88,1275.0
2008-09-02,2349.24,11516.92,1277.6
2008-08-29,2367.52,11543.55,1282.8
2008-08-28,2411.64,11715.18,1300.7
2008-08-27,2382.46,11502.51,1281.7
2008-08-26,2361.97,11412.87,1271.5
2008-08-25,2365.59,11386.25,1266.8
2008-08-22,2414.71,11628.06,1292.2
2008-08-21,2380.38,11430.21,1277.7
2008-08-20,2389.08,11417.43,1274.5
2008-08-19,2384.36,11348.55,1266.7
2008-08-18,2416.98,11479.39,1278.6
2008-08-15,2452.52,11659.9,1298.2
2008-08-14,2453.67,11615.93,1292.9
2008-08-13,2428.62,11532.96,1285.8
2008-08-12,2430.61,11642.47,1289.6
2008-08-11,2439.95,11782.35,1305.3
2008-08-08,2414.1,11734.32,1296.3
2008-08-07,2355.73,11431.43,1266.1
2008-08-06,2378.37,11656.07,1289.2
2008-08-05,2349.83,11615.77,1284.9
2008-08-04,2285.56,11284.15,1249.0
2008-08-01,2310.96,11326.32,1260.3
2008-07-31,2325.55,11378.02,1267.4
2008-07-30,2329.72,11583.69,1284.3
2008-07-29,2319.62,11397.56,1263.2
2008-07-28,2264.22,11131.08,1234.4
2008-07-25,2310.53,11370.69,1257.8
2008-07-24,2280.11,11349.28,1252.5
2008-07-23,2325.88,11632.38,1282.2
2008-07-22,2303.96,11602.5,1277.0
2008-07-21,2279.53,11467.34,1260.0
2008-07-18,2282.78,11496.57,1260.7
2008-07-17,2312.3,11446.66,1260.3
2008-07-16,2284.85,11239.28,1245.4
2008-07-15,2215.71,10962.54,1214.9
2008-07-14,2212.87,11055.19,1228.3
2008-07-11,2239.08,11100.54,1239.5
2008-07-10,2257.85,11229.02,1253.4
2008-07-09,2234.89,11147.44,1244.7
2008-07-08,2294.44,11384.21,1273.7
2008-07-07,2243.32,11231.96,1252.3
2008-07-03,2245.38,11288.54,1262.9
2008-07-02,2251.46,11215.51,1261.5
2008-07-01,2304.97,11382.26,1284.9
2008-06-30,2292.98,11350.01,1280.0
2008-06-27,2315.63,11346.51,1278.4
2008-06-26,2321.37,11453.42,1283.2
2008-06-25,2401.26,11811.83,1322.0
2008-06-24,2368.28,11807.43,1314.3
2008-06-23,2385.74,11842.36,1318.0
2008-06-20,2406.09,11842.69,1317.9
2008-06-19,2462.06,12063.09,1342.8
2008-06-18,2429.71,12029.06,1337.8
2008-06-17,2457.73,12160.3,1350.9
2008-06-16,2474.78,12269.08,1360.1
2008-06-13,2454.5,12307.35,1360.0
2008-06-12,2404.35,12141.58,1339.9
2008-06-11,2394.01,12083.77,1335.5
2008-06-10,2448.94,12289.76,1358.4
2008-06-09,2459.46,12280.32,1361.8
2008-06-06,2474.56,12209.81,1360.7
2008-06-05,2549.94,12604.45,1404.0
2008-06-04,2503.14,12390.48,1377.2
2008-06-03,2480.48,12402.85,1377.7
2008-06-02,2491.53,12503.82,1385.7
2008-05-30,2522.66,12638.32,1400.4
2008-05-29,2508.32,12646.22,1398.3
2008-05-28,2486.7,12594.03,1390.8
2008-05-27,2481.24,12548.35,1385.3
2008-05-23,2444.67,12479.63,1375.9
2008-05-22,2464.58,12625.62,1394.3
2008-05-21,2448.27,12601.19,1390.7
2008-05-20,2492.26,12828.68,1413.4
2008-05-19,2516.09,13028.16,1426.6
2008-05-16,2528.85,12986.8,1425.3
2008-05-15,2533.73,12992.66,1423.6
2008-05-14,2496.7,12898.38,1408.7
2008-05-13,2495.12,12832.18,1403.0
2008-05-12,2488.49,12876.31,1403.6
2008-05-09,2445.52,12745.88,1388.3
2008-05-08,2451.24,12866.78,1397.7
2008-05-07,2438.49,12814.35,1392.6
2008-05-06,2483.31,13020.83,1418.3
2008-05-05,2464.12,12969.54,1407.5
2008-05-02,2476.99,13058.2,1413.9
2008-05-01,2480.71,13010.0,1409.3
2008-04-30,2412.8,12820.13,1385.6
2008-04-29,2426.1,12831.94,1390.9
2008-04-28,2424.4,12871.75,1396.4
2008-04-25,2422.93,12891.86,1397.8
2008-04-24,2428.92,12848.95,1388.8
2008-04-23,2405.21,12763.22,1379.9
2008-04-22,2376.94,12720.23,1375.9
2008-04-21,2408.04,12825.02,1388.2
2008-04-18,2402.97,12849.36,1390.3
2008-04-17,2341.83,12620.49,1365.6
2008-04-16,2350.11,12619.27,1364.7
2008-04-15,2286.04,12362.47,1334.4
2008-04-14,2275.82,12302.06,1328.3
2008-04-11,2290.24,12325.42,1332.8
2008-04-10,2351.7,12581.98,1360.5
2008-04-09,2322.12,12527.26,1354.5
2008-04-08,2348.76,12576.44,1365.5
2008-04-07,2364.83,12612.43,1372.5
2008-04-04,2370.98,12609.42,1370.4
2008-04-03,2363.3,12626.03,1369.3
2008-04-02,2361.4,12605.83,1367.5
2008-04-01,2362.75,12654.36,1370.2
2008-03-31,2279.1,12262.89,1322.7
2008-03-28,2261.18,12216.4,1315.2
2008-03-27,2280.83,12302.46,1325.8
2008-03-26,2324.36,12422.86,1341.1
2008-03-25,2341.05,12532.6,1353.0
2008-03-24,2326.75,12548.64,1349.9
2008-03-20,2258.11,12361.32,1329.5
2008-03-19,2209.96,12099.66,1298.4
2008-03-18,2268.26,12392.66,1330.7
2008-03-17,2177.01,11972.25,1276.6
2008-03-14,2212.49,11951.09,1288.1
2008-03-13,2263.61,12145.74,1315.5
2008-03-12,2243.87,12110.24,1308.8
2008-03-11,2255.76,12156.81,1320.7
2008-03-10,2169.34,11740.15,1273.4
2008-03-07,2212.49,11893.69,1293.4
2008-03-06,2220.5,12040.39,1304.3
2008-03-05,2272.81,12254.99,1333.7
2008-03-04,2260.28,12213.8,1326.8
2008-03-03,2258.6,12258.9,1331.3
2008-02-29,2271.48,12266.39,1330.6
2008-02-28,2331.57,12582.18,1367.7
2008-02-27,2353.78,12694.28,1380.0
2008-02-26,2344.99,12684.92,1381.3
2008-02-25,2327.48,12570.22,1371.8
2008-02-22,2303.35,12381.02,1353.1
2008-02-21,2299.78,12284.3,1342.5
2008-02-20,2327.1,12427.26,1360.0
2008-02-19,2306.2,12337.22,1348.8
2008-02-15,2321.8,12348.21,1350.0
2008-02-14,2332.54,12376.98,1348.9
2008-02-13,2373.93,12552.24,1367.2
2008-02-12,2320.04,12373.41,1348.9
2008-02-11,2320.06,12240.01,1339.1
2008-02-08,2304.85,12182.13,1331.3
2008-02-07,2293.03,12247.0,1336.9
2008-02-06,2278.75,12200.1,1326.5
2008-02-05,2309.57,12265.13,1336.6
2008-02-04,2382.85,12635.16,1380.8
2008-02-01,2413.36,12743.19,1395.4
2008-01-31,2389.86,12650.36,1378.5
2008-01-30,2349.0,12442.83,1355.8
2008-01-29,2358.06,12480.3,1362.3
2008-01-28,2349.91,12383.89,1354.0
2008-01-25,2326.2,12207.17,1330.6
2008-01-24,2360.92,12378.61,1352.1
2008-01-23,2316.41,12270.17,1338.6
2008-01-22,2292.27,11971.19,1310.5
2008-01-18,2340.02,12099.3,1325.2
2008-01-17,2346.9,12159.21,1333.2
2008-01-16,2394.59,12466.16,1373.2
2008-01-15,2417.59,12501.11,1381.0
2008-01-14,2478.3,12778.15,1416.2
2008-01-11,2439.94,12606.3,1401.0
2008-01-10,2488.52,12853.09,1420.3
2008-01-09,2474.55,12735.31,1409.1
2008-01-08,2440.51,12589.07,1390.2
2008-01-07,2499.46,12827.49,1416.2
2008-01-04,2504.65,12800.18,1411.6
2008-01-03,2602.68,13056.72,1447.2
2008-01-02,2609.63,13043.96,1447.2
2007-12-31,2652.28,13264.82,1468.4
2007-12-28,2674.46,13365.87,1478.5
2007-12-27,2676.79,13359.61,1476.4
2007-12-26,2724.41,13551.69,1497.7
2007-12-24,2713.5,13549.33,1496.5
2007-12-21,2691.99,13450.65,1484.5
2007-12-20,2640.86,13245.64,1460.1
2007-12-19,2601.01,13207.27,1453.0
2007-12-18,2596.03,13232.47,1455.0
2007-12-17,2574.46,13167.2,1445.9
2007-12-14,2635.74,13339.85,1468.0
2007-12-13,2668.49,13517.96,1488.4
2007-12-12,2671.14,13473.9,1486.6
2007-12-11,2652.35,13432.77,1477.7
2007-12-10,2718.95,13727.03,1516.0
2007-12-07,2706.16,13625.58,1504.7
2007-12-06,2709.03,13619.89,1507.3
2007-12-05,2666.36,13444.96,1485.0
2007-12-04,2619.83,13248.73,1462.8
2007-12-03,2637.13,13314.57,1472.4
2007-11-30,2660.96,13371.72,1481.1
2007-11-29,2668.13,13311.73,1469.7
2007-11-28,2662.91,13289.45,1469.0
2007-11-27,2580.8,12958.44,1428.2
2007-11-26,2540.99,12743.44,1407.2
2007-11-23,2596.6,12980.88,1440.7
2007-11-21,2562.15,12799.04,1416.8
2007-11-20,2596.81,13010.14,1439.7
2007-11-19,2593.38,12958.44,1433.3
2007-11-16,2637.24,13176.79,1458.7
2007-11-15,2618.51,13110.05,1451.2
2007-11-14,2644.32,13231.01,1470.6
2007-11-13,2673.65,13307.09,1481.0
2007-11-12,2584.13,12987.55,1439.2
2007-11-09,2627.94,13042.74,1453.7
2007-11-08,2696.0,13266.29,1474.8
2007-11-07,2748.76,13300.02,1475.6
2007-11-06,2825.18,13660.94,1520.3
2007-11-05,2795.18,13543.4,1502.2
2007-11-02,2810.38,13595.1,1509.7
2007-11-01,2794.83,13567.87,1508.4
2007-10-31,2859.12,13930.01,1549.4
2007-10-30,2816.71,13792.47,1531.0
2007-10-29,2817.44,13870.26,1541.0
2007-10-26,2804.19,13806.7,1535.3
2007-10-25,2750.86,13671.92,1514.4
2007-10-24,2774.76,13675.25,1515.9
2007-10-23,2799.26,13676.23,1519.6
2007-10-22,2753.93,13566.97,1506.3
2007-10-19,2725.16,13522.02,1500.6
2007-10-18,2799.31,13888.96,1540.1
2007-10-17,2792.67,13892.54,1541.2
2007-10-16,2763.91,13912.94,1538.5
2007-10-15,2780.05,13984.8,1548.7
2007-10-12,2805.68,14093.08,1561.8
2007-10-11,2772.2,14015.12,1554.4
2007-10-10,2811.61,14078.69,1562.5
2007-10-09,2803.91,14164.53,1565.2
2007-10-08,2787.37,14043.73,1552.6
2007-10-05,2780.32,14066.01,1557.6
2007-10-04,2733.57,13974.31,1542.8
2007-10-03,2729.43,13968.05,1539.6
2007-10-02,2747.11,14047.31,1546.6
2007-10-01,2740.99,14087.55,1547.0
2007-09-28,2701.5,13895.63,1526.8
2007-09-27,2709.59,13912.94,1531.4
2007-09-26,2699.03,13878.15,1525.4
2007-09-25,2683.45,13778.65,1517.2
2007-09-24,2667.95,13759.06,1517.7
2007-09-21,2671.22,13820.19,1525.8
2007-09-20,2654.29,13766.7,1518.8
2007-09-19,2666.48,13815.56,1529.0
2007-09-18,2651.66,13739.39,1519.8
2007-09-17,2581.66,13403.42,1476.7
2007-09-14,2602.18,13442.52,1484.2
2007-09-13,2601.06,13424.88,1484.0
2007-09-12,2592.07,13291.65,1471.6
2007-09-11,2597.47,13308.39,1471.5
2007-09-10,2559.11,13127.85,1451.7
2007-09-07,2565.7,13113.38,1453.5
2007-09-06,2614.32,13363.35,1478.5
2007-09-05,2605.95,13305.47,1472.3
2007-09-04,2630.24,13448.86,1489.4
2007-08-31,2596.36,13357.74,1474.0
2007-08-30,2565.3,13238.73,1457.6
2007-08-29,2563.16,13289.29,1463.8
2007-08-28,2500.64,13041.85,1432.4
2007-08-27,2561.25,13322.13,1466.8
2007-08-24,2576.69,13378.87,1479.4
2007-08-23,2541.7,13235.88,1462.5
2007-08-22,2552.8,13236.13,1464.1
2007-08-21,2521.3,13090.86,1447.1
2007-08-20,2508.59,13121.35,1445.5
2007-08-17,2505.03,13079.08,1445.9
2007-08-16,2451.07,12845.78,1411.3
2007-08-15,2458.83,12861.47,1406.7
2007-08-14,2499.12,13028.92,1426.5
2007-08-13,2542.24,13236.53,1452.9
2007-08-10,2544.89,13239.54,1453.6
2007-08-09,2556.49,13270.68,1453.1
2007-08-08,2612.98,13657.86,1497.5
2007-08-07,2561.6,13504.3,1476.7
2007-08-06,2547.33,13468.78,1467.7
2007-08-03,2511.25,13181.91,1433.1
2007-08-02,2575.98,13463.33,1472.2
2007-08-01,2553.16,13362.37,1465.8
2007-07-31,2545.57,13211.99,1455.3
2007-07-30,2582.57,13358.31,1473.9
2007-07-27,2561.56,13265.47,1459.0
2007-07-26,2599.34,13473.57,1482.7
2007-07-25,2648.17,13785.07,1518.1
2007-07-24,2639.86,13716.95,1511.0
2007-07-23,2690.58,13943.42,1541.6
2007-07-20,2687.6,13851.08,1534.1
2007-07-19,2720.04,14000.41,1553.1
2007-07-18,2699.49,13918.22,1546.2
2007-07-17,2712.29,13971.55,1549.4
2007-07-16,2697.33,13950.98,1549.5
2007-07-13,2707.0,13907.25,1552.5
2007-07-12,2701.73,13861.73,1547.7
2007-07-11,2651.79,13577.87,1518.8
2007-07-10,2639.16,13501.7,1510.1
2007-07-09,2670.02,13649.97,1531.8
2007-07-06,2666.51,13611.68,1530.4
2007-07-05,2656.65,13565.84,1525.4
2007-07-03,2644.95,13577.3,1524.9
2007-07-02,2632.3,13535.43,1519.4
2007-06-29,2603.23,13408.62,1503.3
2007-06-28,2608.37,13422.28,1505.7
2007-06-27,2605.35,13427.73,1506.3
2007-06-26,2574.16,13337.66,1492.9
2007-06-25,2577.08,13352.05,1497.7
2007-06-22,2588.96,13360.26,1502.6
2007-06-21,2616.96,13545.84,1522.2
2007-06-20,2599.96,13489.42,1512.8
2007-06-19,2626.76,13635.42,1533.7
2007-06-18,2626.6,13612.98,1531.0
2007-06-15,2626.71,13639.48,1532.9
2007-06-14,2599.41,13553.72,1523.0
2007-06-13,2582.31,13482.35,1515.7
2007-06-12,2549.77,13295.01,1493.0
2007-06-11,2572.15,13424.96,1509.1
2007-06-08,2573.54,13424.39,1507.7
2007-06-07,2541.38,13266.73,1490.7
2007-06-06,2587.18,13465.67,1517.4
2007-06-05,2611.23,13595.46,1531.0
2007-06-04,2618.29,13676.32,1539.2
2007-06-01,2613.92,13668.11,1536.3
2007-05-31,2604.52,13627.64,1530.6
2007-05-30,2592.59,13633.08,1530.2
2007-05-29,2572.06,13521.34,1518.1
2007-05-25,2557.19,13507.28,1515.7
2007-05-24,2537.92,13441.13,1507.5
2007-05-23,2577.05,13525.65,1522.3
2007-05-22,2588.02,13539.95,1524.1
2007-05-21,2578.79,13542.88,1525.1
2007-05-18,2558.45,13556.53,1522.8
2007-05-17,2539.38,13476.73,1512.8
2007-05-16,2547.42,13487.53,1514.1
2007-05-15,2525.29,13383.84,1501.2
2007-05-14,2546.44,13346.78,1503.2
2007-05-11,2562.22,13326.22,1505.8
2007-05-10,2533.74,13215.13,1491.5
2007-05-09,2576.34,13362.87,1512.6
2007-05-08,2571.75,13309.07,1507.7
2007-05-07,2570.95,13312.97,1509.5
2007-05-04,2572.15,13264.62,1505.6
2007-05-03,2565.46,13241.38,1502.4
2007-05-02,2557.84,13211.88,1495.9
2007-05-01,2531.53,13136.14,1486.3
2007-04-30,2525.09,13062.91,1482.4
2007-04-27,2557.21,13120.94,1494.1
2007-04-26,2554.46,13105.5,1494.2
2007-04-25,2547.89,13089.89,1495.4
2007-04-24,2524.54,12953.94,1480.4
2007-04-23,2523.67,12919.4,1480.9
2007-04-20,2526.39,12961.98,1484.3
2007-04-19,2505.35,12808.63,1470.7
2007-04-18,2510.5,12803.84,1472.5
2007-04-17,2516.95,12773.04,1471.5
2007-04-16,2518.33,12720.46,1468.5
2007-04-13,2491.94,12612.13,1452.8
2007-04-12,2480.32,12552.96,1447.8
2007-04-11,2459.31,12484.62,1438.9
2007-04-10,2477.61,12573.85,1448.4
2007-04-09,2469.18,12569.14,1444.6
2007-04-05,2471.34,12560.2,1443.8
2007-04-04,2458.69,12530.05,1439.4
2007-04-03,2450.33,12510.3,1437.8
2007-04-02,2422.26,12382.3,1424.5
2007-03-30,2421.64,12354.35,1420.9
2007-03-29,2417.88,12348.75,1422.5
2007-03-28,2417.1,12300.36,1417.2
2007-03-27,2437.43,12397.29,1428.6
2007-03-26,2455.63,12469.07,1437.5
2007-03-23,2448.93,12481.01,1436.1
2007-03-22,2451.74,12461.14,1434.5
2007-03-21,2455.92,12447.52,1435.0
2007-03-20,2408.21,12288.1,1410.9
2007-03-19,2394.41,12226.17,1402.1
2007-03-16,2372.66,12110.41,1387.0
2007-03-15,2378.7,12159.68,1392.3
2007-03-14,2371.74,12133.4,1387.2
2007-03-13,2350.57,12075.96,1378.0
2007-03-12,2402.29,12318.62,1406.6
2007-03-09,2387.55,12276.32,1402.8
2007-03-08,2387.73,12260.7,1401.9
2007-03-07,2374.64,12192.45,1392.0
2007-03-06,2385.14,12207.59,1395.4
2007-03-05,2340.68,12050.41,1374.1
2007-03-02,2368.0,12114.1,1387.2
2007-03-01,2404.21,12234.34,1403.2
2007-02-28,2416.15,12268.63,1406.8
2007-02-27,2407.86,12216.24,1399.0
2007-02-26,2504.52,12632.26,1449.4
2007-02-23,2515.1,12647.48,1451.2
2007-02-22,2524.94,12686.02,1456.4
2007-02-21,2518.42,12738.41,1457.6
2007-02-20,2513.04,12786.64,1459.7
2007-02-16,2496.31,12767.57,1455.5
2007-02-15,2497.1,12765.01,1456.8
2007-02-14,2488.38,12741.86,1455.3
2007-02-13,2459.88,12654.85,1444.3
2007-02-12,2450.38,12552.55,1433.4
2007-02-09,2459.82,12580.83,1438.1
2007-02-08,2488.67,12637.63,1448.3
2007-02-07,2490.5,12666.87,1450.0
2007-02-06,2471.49,12666.31,1448.0
2007-02-05,2470.6,12661.74,1447.0
2007-02-02,2475.88,12653.49,1448.4
2007-02-01,2468.38,12673.68,1445.9
2007-01-31,2463.93,12621.69,1438.2
2007-01-30,2448.64,12523.31,1428.8
2007-01-29,2441.09,12490.78,1420.6
2007-01-26,2435.49,12487.02,1422.2
2007-01-25,2434.24,12502.56,1423.9
2007-01-24,2466.28,12621.77,1440.1
2007-01-23,2431.41,12533.8,1428.0
2007-01-22,2431.07,12477.16,1423.0
2007-01-19,2451.31,12565.53,1430.5
2007-01-18,2443.21,12567.93,1426.4
2007-01-17,2479.42,12577.15,1430.6
2007-01-16,2497.78,12582.59,1431.9
2007-01-12,2502.82,12556.08,1430.7
2007-01-11,2484.85,12514.98,1423.8
2007-01-10,2459.33,12442.16,1414.8
2007-01-09,2443.83,12416.6,1412.1
2007-01-08,2438.2,12423.49,1412.8
2007-01-05,2434.25,12398.01,1409.7
2007-01-04,2453.43,12480.69,1418.3
2007-01-03,2423.16,12474.52,1416.6
2006-12-29,2415.29,12463.15,1418.3
2006-12-28,2425.57,12501.52,1424.7
2006-12-27,2431.22,12510.57,1426.8
2006-12-26,2413.51,12407.63,1416.9
2006-12-22,2401.18,12343.22,1410.8
2006-12-21,2415.85,12421.25,1418.3
